school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
KNU_JHS,Peri-urban,Public,Both,Male,10.7,JHS2,0.2,86.2,75.2,71.7,73.5,64.3,60.2,86.0,77.8,72.075,0,No,30-60 min,Car/trotro/bus,No,Tertiary,Employed,5.1,1,"Yes , for some",1-2 hrs,2.3,2.7,4.6,1.7,No,Yes-once,Nothing-come regularly,High,Sometimes,Never,3.9,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,1,93.0,87.0,87.0,89.0,78.0,50.0,95.0,43,66.5,1,No,15-30 min,Car/trotro/bus,No,SHS,Skilled trade,2,0,Yes-some subjects,1-2 hrs,5.0,5.0,5.0,5.0,No,"Yes, once",Nothing-come regularly,Medium,Often,Once,5.0,2 activities,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,92.0,92.0,92.0,92.0,48.0,58.0,90.0,92,72.0,1,Unknown,30-60 min,Walk,Don't know,JHS,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Never,3.0,1 activity,0
SHI,Peri-urban,Private,Both,Female,12.3,JHS1,0.4,69.5,77.9,78.8,75.39999999999999,65.1,64.1,69.5,60.7,64.85,0,No,Less than 15 min,Walk,Yes,JHS,Trading/market,3.1,1,Yes-some subjects,Less than 1 hr,4.3,4.1,2.9,4.2,Yes,No,Help at home,Medium,Often,Never,2.2,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,10.0,P4,0,81.0,74.0,83.0,79.33333333333333,65.0,66.0,65.0,59,63.75,0,No,Less than 15 min,Walk,Yes,Tertiary,Skilled trade,5,1,No-borrow/share,More than 2 hrs,4.0,4.0,4.0,5.0,Yes,No,Help at home,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,12.0,JHS1,1,96.0,90.0,90.0,92.0,58.0,84.0,75.0,43,65.0,1,Yes,30-60 min,Car/trotro/bus,Yes,JHS,Employed,4,1,Yes-some subjects,More than 2 hrs,3.0,5.0,3.0,5.0,Yes,"Yes, once",Nothing-come regularly,Medium,Always,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,94.0,92.0,92.0,92.66666666666669,90.0,79.0,70.0,94,83.25,1,Unknown,15-30 min,Walk,Don't know,Tertiary,Employed,1,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,5.0,No,No,Nothing-come regularly,Low,Sometimes,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,92.0,92.0,92.0,92.0,49.0,56.0,89.0,92,71.5,1,No,Less than 15 min,Walk,No,Tertiary,Employed,2,0,Yes-some subjects,More than 2 hrs,4.0,2.0,4.0,2.0,No,"Yes, more than once",Nothing-come regularly,Medium,Always,Never,2.0,,0
SHI,Peri-urban,Private,Both,Male,12.0,JHS1,2,71.0,67.0,74.0,70.66666666666667,50.0,50.0,40.0,44,46.0,0,Yes,Less than 15 min,Car/trotro/bus,Yes,JHS,Trading/market,5,1,Yes-some subjects,Less than 1 hr,2.0,3.0,3.0,4.0,Yes,No,Work to earn,Low,Often,2-3 times,4.0,1 activity,1
SHI,Peri-urban,Private,Both,Female,13.0,JHS2,1,77.0,77.0,77.0,77.0,63.0,58.0,61.0,51,58.25,0,No,Less than 15 min,Walk,Yes,JHS,Employed,1,1,Yes-some subjects,Less than 1 hr,4.0,3.0,4.0,4.0,Yes,No,Work to earn,Medium,Often,Never,4.0,2 activities,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,11.0,JHS1,1,87.0,91.0,76.0,84.66666666666667,79.0,73.0,77.0,88,79.25,0,No,30-60 min,Car/trotro/bus,No,Tertiary,Employed,1,1,Yes-all subjects,Less than 1 hr,5.0,1.0,2.0,5.0,No,"Yes, more than once",Nothing-come regularly,High,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,89.0,87.0,87.0,87.66666666666667,59.0,61.0,94.0,89,75.75,1,No,15-30 min,Walk,No,Tertiary,Trading/market,2,0,Yes-some subjects,Less than 1 hr,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Low,Sometimes,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,91.0,87.0,87.0,88.33333333333333,51.0,85.0,60.0,47,60.75,1,Yes,More than 1 hour,Car/trotro/bus,Don't know,Tertiary,Trading/market,21,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Never,3.0,1 activity,0
SHI,Peri-urban,Private,Both,Female,14.0,JHS2,0,77.0,75.0,76.0,76.0,52.0,63.0,63.0,55,58.25,0,No,15-30 min,Walk,Yes,SHS,Trading/market,4,1,No-borrow/share,More than 2 hrs,4.0,5.0,3.0,4.0,Yes,Yes-once,Work to earn,Medium,Always,Once,4.0,1 activity,0
SHI,Peri-urban,Private,Both,Male,12.2,JHS2,0.1,91.0,96.1,82.3,89.8,79.4,74.4,78.7,78,77.625,0,No,15-30 min,Walk,Yes,Tertiary,Skilled trade,2.9,1,Yes-some subjects,More than 2 hrs,4.8,5.5,3.7,5.2,No,No,Nothing-come regularly,Medium,Always,Once,5.6,1 activity,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,0,88.0,97.0,97.0,94.0,93.0,54.0,74.0,83,76.0,1,No,30-60 min,Car/trotro/bus,No,Tertiary,Employed,Not collected,0,Yes-some subjects,More than 2 hrs,5.0,5.0,5.0,5.0,No,No,Nothing-come regularly,Medium,Always,Never,5.0,,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,11.0,JHS2,0,90.0,71.0,77.0,79.33333333333333,70.0,69.0,64.0,76,69.75,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,5,1,Yes-all subjects,1-2 hrs,5.0,1.0,5.0,1.0,No,No,Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.9,JHS2,0.2,80.2,77.2,79.6,81.9,72.1,63.6,67.0,65.4,67.025,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,2.6,1,Yes-all subjects,1-2 hrs,4.9,1.5,4.5,3.2,Yes,No,Nothing-come regularly,High,Sometimes,Never,5.5,3 activities,0
WEWE,Rural,Public,Both,Female,12.0,P6,0,94.0,90.0,90.0,91.33333333333331,67.0,43.0,88.0,71,67.25,1,Yes,Less than 15 min,Car/trotro/bus,Yes,JHS,No paid work,1,0,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,No,"Yes, more than once",Nothing-come regularly,Medium,Always,Never,5.0,2 activities,0
SHI,Peri-urban,Private,Both,Female,13.0,JHS2,0,84.0,82.0,79.0,81.66666666666667,69.0,78.0,68.0,78,73.25,0,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Employed,3,1,No-borrow/share,1-2 hrs,4.0,5.0,5.0,4.0,Yes,Yes-once,Work to earn,Medium,Sometimes,Once,4.0,2 activities,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,0,98.0,93.0,93.0,94.66666666666669,59.0,91.0,90.0,44,71.0,1,Yes,More than 1 hour,Car/trotro/bus,Yes,SHS,Skilled trade,2,1,No textbooks,More than 2 hrs,5.0,5.0,5.0,5.0,Yes,"Yes, once",Nothing-come regularly,Medium,Often,Never,5.0,,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,1,91.0,98.0,98.0,95.66666666666669,69.0,90.0,52.0,89,75.0,1,No,15-30 min,Car/trotro/bus,No,Tertiary,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,No,Nothing-come regularly,Don't know,Sometimes,Never,3.0,2 activities,0
AYED_RC,Rural,Public,Both,Male,11.0,P5,2,91.0,94.0,78.0,87.66666666666667,60.0,67.0,69.0,80,69.0,1,No,Less than 15 min,Walk,No,JHS,No paid work,1,1,Yes-some subjects,Less than 1 hr,5.0,5.0,5.0,5.0,Yes,Yes-more than once,Nothing-come regularly,High,Always,More than 3 times,5.0,2 activities,0
AYED_RC,Rural,Public,Both,Female,9.0,P4,0,81.0,82.0,83.0,82.0,65.0,63.0,61.0,58,61.75,1,No,15-30 min,Walk,Yes,JHS,Trading/market,3,1,No-borrow/share,,4.0,3.0,3.0,4.0,Yes,No,Help at home,Medium,Sometimes,Never,4.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,13.0,JHS2,0,82.0,81.0,85.0,82.66666666666667,62.0,75.0,68.0,70,68.75,0,No,15-30 min,Walk,Yes,SHS,Employed,4,1,Yes-all subjects,More than 2 hrs,3.0,5.0,4.0,4.0,Yes,No,Work to earn,High,Always,Never,3.0,,0
KNU_JHS,Peri-urban,Public,Questionnaire,Male,11.0,JHS1,0,79.0,83.0,70.0,77.33333333333333,67.0,72.0,83.0,64,71.5,0,No,15-30 min,Car/trotro/bus,No,Don't know,Trading/market,3,1,Yes-all subjects,1-2 hrs,4.0,3.0,5.0,4.0,No ,No,Nothing-come regularly,Medium,Sometimes,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Female,12.0,P6,0,98.0,97.0,97.0,97.33333333333331,60.0,90.0,53.0,85,72.0,1,No,15-30 min,Walk,No,SHS,Employed,3,1,Yes-some subjects,More than 2 hrs,4.0,4.0,4.0,4.0,Yes,"Yes, once",Nothing-come regularly,Medium,Often,Once,4.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,97.0,92.0,92.0,93.66666666666669,85.0,85.0,76.0,97,85.75,1,Yes,30-60 min,Car/trotro/bus,Yes,SHS,Farming/fishing,2,1,Yes-some subjects,More than 2 hrs,4.0,5.0,4.0,5.0,No,"Yes, more than once",Nothing-come regularly,Medium,Often,Never,5.0,,0
WEWE,Rural,Public,Both,Female,9.0,P5,2,20.0,37.0,0.0,19.0,34.0,20.0,44.0,74,43.0,1,No,15-30 min,Walk,No,JHS,No paid work,17,0,No textbooks,Less than 1 hr,3.0,1.0,1.0,5.0,Yes,Yes-more than once,Safety on way,Low,Rarely,Never,1.0,2 activities,1
KNU_JHS,Peri-urban,Public,Questionnaire,Male,10.0,JHS1,0,76.0,79.0,88.0,81.0,73.0,63.0,74.0,70,70.0,0,No,15-30 min,Car/trotro/bus,No,Don't know,Employed,3,1,Yes-all subjects,1-2 hrs,4.0,4.0,5.0,4.0,yYes,No ,Nothing-come regularly,Medium,Sometimes,Never,4.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,12.0,P6,0,87.0,87.0,84.0,86.0,76.0,77.0,68.0,74,73.75,0,No,Less than 15 min,Walk,Yes,Tertiary,Trading/market,5,1,Yes-some subjects,More than 2 hrs,4.0,4.0,4.0,4.0,Yes,No,Help at home,Medium,Often,Once,4.0,,0
AYED_RC,Rural,Public,Both,Male,10.0,P4,0,85.0,92.0,92.0,89.66666666666667,66.0,65.0,78.0,77,71.5,0,No,Less than 15 min,Walk,No,Tertiary,Trading/market,4,1,No-borrow/share,1-2 hrs,4.0,5.0,3.0,4.0,Yes,No,Help at home,Medium,Sometimes,Once,2.0,1 activity,0
WEWE,Rural,Public,Both,Male,6.0,P4,1,88.0,92.0,92.0,90.66666666666669,88.0,71.0,73.0,43,68.75,1,Yes,30-60 min,Car/trotro/bus,Yes,SHS,Trading/market,2,0,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, more than once",Nothing-come regularly,High,Sometimes,Once,3.0,1 activity,0
SHI,Peri-urban,Private,Both,Female,14.0,JHS2,0,85.0,90.0,82.0,85.66666666666667,68.0,72.0,76.0,70,71.5,0,No,Less than 15 min,Walk,No,SHS,Employed,2,1,No-borrow/share,1-2 hrs,3.0,4.0,5.0,4.0,Yes,No,Work to earn,Medium,Always,Never,4.0,1 activity,0
WEWE,Rural,Public,Both,Female,9.0,P5,2,20.0,37.0,0.0,19.0,33.0,10.0,36.0,47,31.5,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No textbooks,Less than 1 hr,3.0,1.0,2.0,5.0,Yes,Yes-more than once,Long distance/transport,Low,Never,Once,1.0,1 activity,1
WEWE,Rural,Public,Both,Female,12.0,JHS1,0,92.0,93.0,93.0,92.66666666666669,91.0,63.0,76.0,77,76.75,1,No,More than 1 hour,Car/trotro/bus,No,Tertiary,Employed,1,1,Yes-some subjects,1-2 hrs,5.0,5.0,5.0,5.0,Yes,"Yes, once",Nothing-come regularly,Medium,Always,Once,5.0,1 activity,0
WEWE,Rural,Public,Both,Male,10.0,P5,4+,20.0,10.0,0.0,10.0,39.0,22.0,44.0,22,31.75,1,No,More than 1 hour,Walk,No,Primary,No paid work,8,0,No-borrow/share,Less than 1 hr,3.0,2.0,2.0,1.0,Yes,Yes-more than once,Long distance/transport,Low,Sometimes,2-3 times,1.0,1 activity,1
WEWE,Rural,Public,Both,Female,9.0,P5,2,20.0,37.0,0.0,19.0,37.0,2.0,44.0,57,35.0,1,No,More than 1 hour,Walk,No,Don't know,No paid work,1,0,No-borrow/share,Less than 1 hr,3.0,1.0,1.0,5.0,Yes,Yes-once,Long distance/transport,Low,Rarely,More than 3 times,,,1
KNU_JHS,Peri-urban,Public,Both,Female,15.0,JHS2,0,77.0,82.0,77.0,78.66666666666667,50.0,52.0,52.0,54,52.0,0,Yes,Less than 15 min,Walk,Yes,Don't know,Farming/fishing,2,1,No textbooks,,2.0,3.0,5.0,5.0,Yes,No,Work to earn,Low,Often,Never,5.0,,0
WEWE,Rural,Public,Both,Female,12.0,P6,1,96.0,90.0,90.0,92.0,46.0,92.0,79.0,82,74.75,1,No,30-60 min,Car/trotro/bus,No,Tertiary,Skilled trade,4,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,Yes,"Yes, more than once",Nothing-come regularly,Medium,Always,Never,3.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,12.8,JHS1,0,82.0,81.1,89.5,84.7,71.7,66.4,74.9,77.4,72.60000000000001,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,1,1,Yes-some subjects,1-2 hrs,3.1,3.9,4.9,4.7,Yes,No,Work to earn,Medium,Sometimes,Once,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,6.0,P4,0,75.4,71.0,74.7,73.7,62.2,67.1,66.2,53.4,62.225,1,No,15-30 min,Walk,Yes,Tertiary,Trading/market,1.9,1,Yes-some subjects,More than 2 hrs,3.0,3.7,3.2,2.9,Yes,Yes-once,Work to earn,Medium,Sometimes,2-3 times,2.0,1 activity,0
WEWE,Rural,Public,Both,Male,9.0,P5,3,20.0,37.0,0.0,19.0,27.0,28.0,22.0,46,30.75,1,No,More than 1 hour,Bicycle/motorbike,No,Tertiary,No paid work,15,0,No-borrow/share,Less than 1 hr,3.0,4.0,3.0,5.0,Yes,Yes-more than once,Help at home,Low,Sometimes,More than 3 times,1.0,,1
WEWE,Rural,Public,Both,Female,10.0,P5,0,92.0,85.0,93.0,90.0,69.0,57.0,68.0,68,65.5,1,No,Less than 15 min,Walk,Yes,JHS,Farming/fishing,1,1,No-borrow/share,1-2 hrs,5.0,4.0,1.0,2.0,No,No,Nothing-come regularly,Medium,Sometimes,More than 3 times,2.0,1 activity,0
SHI,Peri-urban,Private,Both,Female,14.0,JHS2,0,83.0,83.0,88.0,84.66666666666667,66.0,70.0,61.0,65,65.5,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Trading/market,2,1,Yes-some subjects,More than 2 hrs,3.0,3.0,4.0,4.0,Yes,No,Work to earn,Medium,Often,Never,4.0,,0
SHI,Peri-urban,Private,Both,Male,13.3,JHS2,0.3,83.6,81.9,76.1,80.53333333333333,54.8,62.8,60.5,64.8,60.725,0,No,Less than 15 min,Walk,Yes,JHS,Trading/market,2.8,1,Yes-some subjects,1-2 hrs,2.8,4.5,3.4,1.5,No,Yes-once,Health problems,Medium,Often,More than 3 times,4.6,1 activity,0
AYED_RC,Rural,Public,Both,Female,12.0,P5,2,84.0,97.0,88.0,89.66666666666667,66.0,82.0,64.0,49,65.25,1,No,Less than 15 min,Walk,No,Primary,Skilled trade,3,1,Yes-all subjects,1-2 hrs,1.0,5.0,5.0,5.0,Yes,No,Nothing-come regularly,High,Always,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Male,10.0,P5,2,20.0,37.0,0.0,19.0,25.0,17.0,32.0,30,26.0,1,No,More than 1 hour,Walk,No,JHS,No paid work,1,0,No textbooks,Less than 1 hr,2.0,2.0,2.0,1.0,Yes,Yes-more than once,Safety on way,Low,Sometimes,Once,1.0,,1
KNU_JHS,Peri-urban,Public,Both,Female,13.0,JHS1,0,80.0,86.0,80.0,82.0,77.0,76.0,78.0,69,75.0,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Trading/market,4,1,Yes-some subjects,1-2 hrs,5.0,4.0,4.0,4.0,Yes,No,Help at home,High,Often,Never,4.0,2 activities,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,86.0,96.0,96.0,92.66666666666669,56.0,91.0,93.0,86,81.5,1,Unknown,15-30 min,Walk,Don't know,SHS,Skilled trade,2,1,No-borrow/share,More than 2 hrs,3.0,5.0,3.0,5.0,Yes,No,Nothing-come regularly,Medium,Always,Never,5.0,,0
WEWE,Rural,Public,Both,Female,12.0,P6,0,87.0,92.0,92.0,90.33333333333331,59.0,41.0,63.0,58,55.25,1,No,30-60 min,Car/trotro/bus,No,SHS,Skilled trade,1,1,Yes-some subjects,1-2 hrs,4.0,5.0,4.0,5.0,Yes,"Yes, once",Nothing-come regularly,High,Sometimes,Never,5.0,2 activities,0
WEWE,Rural,Public,Both,Male,8.0,P5,2,20.0,37.0,0.0,19.0,26.0,10.0,39.0,66,35.25,1,No,30-60 min,Car/trotro/bus,No,JHS,No paid work,10,0,No textbooks,Less than 1 hr,2.0,4.0,2.0,1.0,Yes,No,Long distance/transport,Low,Never,2-3 times,1.0,,1
AYED_RC,Rural,Public,Both,Female,10.2,P4,0,82.6,81.4,77.2,80.39999999999999,62.7,73.2,61.1,65.7,65.675,1,Yes,30-60 min,Walk,Yes,Primary,Trading/market,3.2,1,Yes-some subjects,1-2 hrs,5.2,5.0,4.6,4.9,Yes,No,Nothing-come regularly,High,Sometimes,Never,4.9,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,94.0,87.0,87.0,89.33333333333333,60.0,74.0,64.0,71,67.25,1,Yes,30-60 min,Car/trotro/bus,Don't know,SHS,No paid work,2,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Medium,Always,Never,3.0,,0
WEWE,Rural,Public,Both,Male,12.0,P6,0,96.0,93.0,93.0,94.0,93.0,82.0,52.0,73,75.0,1,Yes,Less than 15 min,Car/trotro/bus,Yes,JHS,Employed,3,1,Yes-some subjects,1-2 hrs,4.0,3.0,4.0,3.0,Yes,"Yes, more than once",Nothing-come regularly,Medium,Often,Never,3.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,89.0,98.0,98.0,95.0,58.0,54.0,62.0,56,57.5,1,Yes,30-60 min,Walk,Don't know,Tertiary,Skilled trade,4,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, more than once",Nothing-come regularly,Medium,Sometimes,Once,3.0,2 activities,0
WEWE,Rural,Public,Both,Female,12.0,JHS1,1,98.0,90.0,90.0,92.66666666666669,88.0,54.0,77.0,70,72.25,1,Yes,More than 1 hour,Car/trotro/bus,Yes,Tertiary,Trading/market,2,1,Yes-some subjects,Less than 1 hr,5.0,2.0,5.0,2.0,Yes,"Yes, once",Nothing-come regularly,High,Always,Never,2.0,1 activity,0
WEWE,Rural,Public,Both,Male,9.0,P5,0,90.0,71.0,77.0,79.33333333333333,70.0,69.0,64.0,76,69.75,1,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,5,1,Yes-all subjects,1-2 hrs,5.0,1.0,5.0,1.0,No,No,Nothing-come regularly,Medium,Always,Never,5.0,1 activity,0
WEWE,Rural,Public,Both,Female,13.0,JHS2,0,86.0,98.0,98.0,94.0,62.0,78.0,78.0,92,77.5,1,Unknown,15-30 min,Car/trotro/bus,Don't know,Tertiary,Trading/market,3,1,Yes-some subjects,More than 2 hrs,3.0,3.0,3.0,3.0,No,"Yes, once",Nothing-come regularly,Don't know,Sometimes,Never,3.0,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,13.8,JHS1,0,76.4,76.3,77.5,76.0,66.6,53.9,59.9,56.2,59.150000000000006,0,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Employed,0.6,1,No-borrow/share,1-2 hrs,3.2,4.6,3.6,5.0,Yes,Yes-once,Work to earn,Medium,Sometimes,Once,4.0,1 activity,0
WEWE,Rural,Public,Both,Male,13.0,JHS2,0,96.0,93.0,93.0,94.0,93.0,48.0,50.0,96,71.75,1,No,30-60 min,Car/trotro/bus,No,SHS,Farming/fishing,3,0,No textbooks,1-2 hrs,2.0,3.0,2.0,3.0,Yes,"Yes, more than once",Nothing-come regularly,Medium,Always,Once,3.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,12.0,JHS1,0,82.0,81.0,79.0,80.66666666666667,58.0,69.0,64.0,68,64.75,0,No,Less than 15 min,Walk,Yes,SHS,Skilled trade,3,1,Yes-all subjects,1-2 hrs,4.0,3.0,3.0,2.0,Yes,No,Work to earn,High,Often,More than 3 times,2.0,,0
WEWE,Rural,Public,Both,Female,5.0,P4,0.1,77.8,80.5,83.4,80.56666666666668,70.7,56.7,76.3,65.1,67.19999999999999,1,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,2.7,1,Yes-some subjects,More than 2 hrs,1.7,2.8,3.0,4.0,Yes,No,Work to earn,Medium,Often,Once,1.9,1 activity,0
WEWE,Rural,Public,Both,Male,5.0,P4,2,20.0,37.0,0.0,19.0,24.0,38.0,14.0,85,40.25,1,No,30-60 min,Walk,No,No formal education,Farming/fishing,0,0,No textbooks,Less than 1 hr,3.0,2.0,4.0,5.0,Yes,Yes-once,Long distance/transport,Low,Rarely,Never,1.0,,1
KNU_JHS,Peri-urban,Public,Questionnaire,Female,12.0,JHS2,0,85.0,81.0,80.0,82.0,80.0,78.0,77.0,83,79.5,0,No,15-30 min,Car/trotro/bus,No,Tertiary,Employed,4,1,Yes-all subjects,1-2 hrs,5.0,5.0,2.0,3.0,No,No,Nothing-come regularly,Low,Rarely,Never,5.0,1 activity,0
SHI,Peri-urban,Private,Both,Female,13.0,JHS2,0,80.0,81.0,85.0,82.0,67.0,61.0,56.0,67,62.75,0,No,Less than 15 min,Walk,Yes,SHS,Farming/fishing,3,1,No-borrow/share,More than 2 hrs,4.0,4.0,4.0,4.0,Yes,No,Help at home,Medium,Always,Never,5.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,9.0,P4,0,78.0,79.0,75.0,77.33333333333333,60.0,55.0,59.0,61,58.75,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Employed,2,1,Yes-some subjects,1-2 hrs,3.0,5.0,5.0,4.0,Yes,No,Work to earn,Medium,Often,Once,4.0,2 activities,0
WEWE,Rural,Public,Both,Male,7.0,P5,0,74.0,82.0,82.0,79.33333333333333,75.0,76.0,57.0,54,65.5,1,No,More than 1 hour,Car/trotro/bus,No,Tertiary,Employed,3,1,Yes-all subjects,1-2 hrs,4.0,5.0,5.0,5.0,No,No,Nothing-come regularly,High,Always,Never,5.0,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,11.6,JHS1,0.6,76.1,83.2,74.0,77.6,72.5,76.1,62.6,67.7,69.725,0,No,15-30 min,Walk,Yes,Tertiary,Employed,4.9,1,Yes-some subjects,1-2 hrs,4.1,2.7,3.0,4.0,Yes,No,Help at home,Medium,Often,Never,3.7,1 activity,0
AYED_RC,Rural,Public,Both,Female,10.6,P5,0.7,85.5,68.6,84.8,79.63333333333333,73.3,49.9,83.0,72.8,69.75,1,No,More than 1 hour,Car/trotro/bus,No,JHS,Employed,2.2,1,Yes-some subjects,Less than 1 hr,4.9,5.3,4.4,5.2,Yes,Yes-more than once,Help at home,High,Always,Never,5.2,3 activities,0
WEWE,Rural,Public,Both,Male,8.0,P5,0,78.0,74.0,80.0,77.33333333333333,66.0,74.0,70.0,74,71.0,1,No,15-30 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,5,1,No-borrow/share,More than 2 hrs,4.0,4.0,3.0,4.0,Yes,No,Help at home,Medium,Sometimes,Never,4.0,1 activity,0
SHI,Peri-urban,Private,Both,Female,13.0,JHS2,0,74.0,76.0,76.0,75.33333333333333,64.0,53.0,55.0,60,58.0,0,No,Less than 15 min,Walk,Yes,Tertiary,Employed,1,1,Yes-some subjects,More than 2 hrs,2.0,4.0,3.0,4.0,Yes,Yes-once,Work to earn,Medium,Sometimes,Never,4.0,2 activities,0
AYED_RC,Rural,Public,Both,Female,10.0,P6,1,74.0,70.0,79.0,74.33333333333333,70.0,87.0,72.0,67,74.0,1,No,More than 1 hour,Walk,No,SHS,Employed,4,1,Yes-some subjects,1-2 hrs,5.0,5.0,5.0,5.0,Yes,No,Health problems,High,Always,Never,5.0,3 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,12.8,JHS1,0,79.4,77.3,76.1,77.2,66.3,76.0,64.6,77.6,71.125,0,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,1,1,Yes-some subjects,1-2 hrs,3.0,3.9,3.1,3.6,Yes,No,Long distance/transport,High,Often,Never,2.5,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,13.0,JHS1,0,82.0,82.0,85.0,83.0,86.0,81.0,79.0,87,83.25,0,No,30-60 min,Car/trotro/bus,Yes,Tertiary,Employed,4,1,Yes-all subjects,More than 2 hrs,3.0,4.0,5.0,4.0,Yes,No,Long distance/transport,High,Often,Never,4.0,,0
AYED_RC,Rural,Public,Both,Female,10.0,P4,1,81.0,74.0,77.0,77.33333333333333,70.0,59.0,65.0,80,68.5,1,No,More than 1 hour,Walk,No,JHS,Employed,5,1,Yes-all subjects,1-2 hrs,1.0,5.0,5.0,5.0,Yes,No,Help at home,High,Always,Never,5.0,1 activity,0
SHI,Peri-urban,Private,Both,Female,12.3,JHS2,0.6,75.2,75.5,73.6,74.76666666666667,51.6,60.7,55.2,58.9,56.6,0,No,Less than 15 min,Car/trotro/bus,No,Don't know,Skilled trade,3.4,1,Yes-some subjects,Less than 1 hr,4.4,4.6,3.8,4.0,Yes,Yes-once,Work to earn,Medium,Never,Never,2.9,2 activities,0
WEWE,Rural,Public,Both,Male,9.0,P5,0.1,77.8,80.5,83.4,80.56666666666668,70.7,56.7,76.3,65.1,67.19999999999999,1,No,Less than 15 min,Car/trotro/bus,Yes,SHS,Skilled trade,2.7,1,Yes-some subjects,More than 2 hrs,1.7,2.8,3.0,4.0,Yes,No,Work to earn,Medium,Often,Once,1.9,1 activity,0
