school_code,geographic_zone,school_type,data_source,gender,age_at_start_of_academic_year,class_level,grade_repetition_count,term_1_attendance,term_2_attendance,term_3_attendance,average_attendance,english_exam_score,math_exam_score,science_exam_score,social_studies_exam_score,average_exam_score,school_feeding_status,leap_beneficiary_status,travel_time_to_school,mode_of_transport_to_school,govt_support,parent_guardian_education_level,parent_guardian_occupation,no_of_siblings_in_school,home_has_electricity,own_textbooks,daily_study_hours_at_home,safety_at_home,safety_at_school,teacher_support_rating,school_enjoyment,missed_school_for_choreswork,missed_school_due_to_illness,barriers_to_regular_attendance,family_income_level,parent_attends_school_events,behaviour_warnings_punishments,class_participation,extracurricular_activities,dropout_label
KNU_JHS,Rural,Public,Both,Female,13.303410180858823,JHS2,1,88.27728344418985,98.18091558876793,-26.531135076559288,75.55008823405868,78.88124488343973,57.36591761689239,52.99537150854235,49.86546684558856,67.0563420051425,0,No,More than 1 hour,Car/trotro/bus,No,Tertiary,Trading/market,3,1,No-borrow/share,1-2 hrs,3.1975585483057145,3.2305721658894724,2.932816854033564,4.755723526722957,Yes,No,Help at home,Medium,Often,Once,2.4330142192433035,1 activity,0
WEWE,Rural,Public,Both,Male,13.451872461366056,P4,0,83.87421962296034,85.90008819115864,74.65498790151472,87.30098513888139,72.39849876026842,49.52042453900365,67.08312660940234,24.54734903776093,51.91002401154148,1,No,30-60 min,Walk,Yes,Tertiary,Employed,2.4,1,Yes-some subjects,Less than 1 hr,4.132451685393378,5.545223244439613,5.288220878305764,1.2835470539079208,No,No,Nothing-come regularly,Medium,Always,Never,5.139184915771469,2 activities,0
KNU_JHS,Peri-urban,Private,Both,Male,8.916388642797726,JHS2,1.1,87.49540317246127,92.87805556104627,95.99959132017057,69.47173542256972,62.02861872035243,76.74066656572946,50.794243904411594,61.619222442847686,65.1004473873574,1,Yes,Less than 15 min,Car/trotro/bus,No,SHS,Employed,2,1,No-borrow/share,More than 2 hrs,4.224565974048895,5.370011578639257,2.9489696148968547,4.970291001524902,No,Yes-more than once,Nothing-come regularly,High,Always,Never,3.073842580172919,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,9.136773026370738,JHS1,0,78.15085203207617,90.70793151330084,102.5088805513091,4.252227274334839,70.54362769117036,64.05245230348851,78.59204820238207,52.08866849706101,65.03004301526738,0,No,Less than 15 min,Car/trotro/bus,No,SHS,Farming/fishing,3,1,Yes-all subjects,More than 2 hrs,4.2701255086265855,3.387986382211329,4.378572784248758,4.783434163333243,No ,No,Long distance/transport,Low,Sometimes,Never,3.0149516286176197,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,12.69327420429828,JHS2,2,76.77612409446014,90.52510170618021,79.11389174738275,77.75943363273007,87.4182741552068,66.31945304217795,72.73079793121053,67.12181078057134,59.291967945354955,0,No,More than 1 hour,Walk,Yes,Primary,Skilled trade,2,1,Yes-some subjects,1-2 hrs,3.856237024450232,5.638552255929121,4.904070297678415,1.5732884368319722,No,"Yes, once",Work to earn,Medium,Rarely,More than 3 times,2.7508746558436488,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Female,10.837407007819598,JHS2,0,89.1160243939413,79.42612190092991,75.9827741200906,77.1995953162442,83.58772486245635,73.59908331785543,30.18837261599446,92.9883415320447,60.45161662652503,1,Yes,15-30 min,Walk,No,SHS,Farming/fishing,1,1,Yes-all subjects,1-2 hrs,4.392470989896352,5.13165722611639,3.297690390757451,3.7768387836570394,No,"Yes, once",Nothing-come regularly,Medium,Often,Never,3.808120446023011,1 activity,0
WEWE,Rural,Public,Both,Female,13.603510951899214,JHS2,0,80.5389185535319,97.7218204239328,93.25296120512303,70.00247881587559,63.58340267038601,60.98238488681871,44.47497845929868,50.95454422962992,72.99669272941297,1,Unknown,Don't know,Car/trotro/bus,Yes,Tertiary,Employed,2,1,Yes-some subjects,1-2 hrs,5.039085920641315,3.4608590827119485,4.977658543035392,2.92891032670226,Yes,"Yes, once",Help at home,Low,Always,Never,2.196724033247216,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,6.087215244935802,JHS2,0,76.27969433357451,102.40408909337916,92.83959059717878,84.50533289860994,67.92345906732463,94.58965395706143,66.34189750898366,45.44144145180522,78.15503710445853,0,Yes,30-60 min,Car/trotro/bus,Yes,Don't know,Not collected,3,1,Yes-some subjects,More than 2 hrs,1.0691595607015616,3.431543813647611,4.250206939158684,4.6885552918429845,Yes,No,Nothing-come regularly,Medium,Always,Once,2.354679678399591,1 activity,0
KNU_JHS,Rural,Public,Both,Male,10.41582480608969,JHS2,1,65.6607947575477,76.49901082788213,74.55308221292717,80.37776436663725,72.24045134821209,77.53245428582346,87.37513810219014,22.50326147377634,71.96935555384378,0,No,Less than 15 min,Car/trotro/bus,Yes,JHS,Employed,4.2,1,Yes-all subjects,Less than 1 hr,4.3692325722480465,5.430961283872577,4.442867539095351,5.074071916905132,No,No,Long distance/transport,Medium,Often,Never,2.7816639711976916,1 activity,0
WEWE,Peri-urban,Public,Both,Female,12.322853851577817,P4,0,76.53887118392572,97.8307084077571,72.56506113597699,90.38284506971281,78.68930300710338,53.86433444984545,75.90075182638613,43.025902194687696,79.22231121901457,0,No,30-60 min,Car/trotro/bus,Don't know,SHS,Employed,5,1,Yes-all subjects,1-2 hrs,5.007316541574736,3.321445594531736,3.1282513272840826,3.0078093966002326,No,No,Health problems,Low,Often,Once,2.930268539958484,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.870863265779017,JHS1,0,71.31345798850197,88.0265528045718,68.80177517677205,89.59999058575788,83.51974505344741,66.29254819257706,50.21839996991511,75.24135896537268,57.88993795111372,1,Yes,15-30 min,Car/trotro/bus,Yes,JHS,Trading/market,2,1,No-borrow/share,1-2 hrs,4.73463161181167,4.307805594140567,3.732993438251661,4.833538255974549,Yes,No,Nothing-come regularly,Medium,Often,Once,3.261415288386263,2 activities,0
KNU_JHS,Rural,Private,Questionnaire,Female,9.59953317380446,JHS1,1.2,80.0991138211276,92.04629781998894,91.2747360163576,87.09986930705509,68.86416612976382,56.78581952389992,68.37199862675219,62.578293189552205,8.240594100653922,0,No,15-30 min,Car/trotro/bus,No,Primary,Trading/market,2.3,1,Yes-some subjects,More than 2 hrs,3.880848480557942,5.252611569450874,4.038579213327527,4.716486251165834,Yes,No,Nothing-come regularly,Medium,Always,Never,2.614949314269628,4 or more,0
KNU_JHS,Rural,Public,Both,Male,12.303042327828186,P6,0,74.21308947812386,76.01926001573,82.93035089161545,92.59598967897752,79.62480799170332,56.65825637960665,65.6390645553313,77.69581662844051,52.83410801067083,1,No,15-30 min,Walk,Don't know,JHS,Trading/market,3.5,1,Yes-all subjects,Less than 1 hr,2.105360561506184,4.914453224753226,5.285330122633366,4.836616610018651,Yes,No,Help at home,Medium,Often,Never,3.881694774973588,1 activity,0
WEWE,Peri-urban,Public,Both,Male,8.807620988596685,P5,0,73.71930904300045,87.85680330900503,68.53436604484835,95.23211074466444,51.766646499774204,57.959363143245405,47.05696227375756,45.70664499750925,72.05090708894305,0,No,Less than 15 min,Walk,Yes,Tertiary,Employed,1,1,Yes-some subjects,1-2 hrs,4.151208818844926,5.4825678468700705,5.151315070230971,4.708415674700538,No,Yes-once,Work to earn,High,Always,Once,3.272537943873406,1 activity,0
WEWE,Peri-urban,Public,Both,Male,9.284198365621627,P5,0,84.11644640502999,81.58730203847935,-1.830541281358082,73.86373668680119,82.11127966137747,67.73001861832913,77.99745536839939,34.219627441417146,63.22609415170604,1,No,15-30 min,Car/trotro/bus,Yes,JHS,Employed,2.6,1,Yes-some subjects,1-2 hrs,4.262087024062473,5.028535855792994,5.767701852543063,3.8140069188603687,yes,No,Work to earn,Medium,Always,More than 3 times,5.143242099199564,2 activities,0
WEWE,Peri-urban,Public,Both,Female,12.824848553176595,JHS2,1,85.57209122266632,78.42120791128772,88.4108129464082,86.73773035183847,75.85684491473708,51.418896798329435,56.585833029368565,21.11160345388302,55.257344734080945,0,Yes,15-30 min,Car/trotro/bus,Yes,SHS,Employed,4,1,No-borrow/share,1-2 hrs,4.339663830341143,5.179636950771406,5.056978514483668,5.155371365514102,Yes,Yes-more than once,Nothing-come regularly,High,Always,Never,3.8318770987255877,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,12.468673258101143,JHS1,0.5,71.94749186036813,85.17681571439297,79.66116353466077,77.48580891058374,78.91642004238622,83.42757541118958,54.30828339785932,53.87645063225773,59.59061125168633,0,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,1.4,0,Yes-some subjects,More than 2 hrs,3.4278586758788716,4.57828925850587,4.430730406069711,4.741539887132052,No,No,Work to earn,High,Sometimes,More than 3 times,4.056643704057364,2 activities,1
KNU_JHS,Peri-urban,Public,Questionnaire,Female,12.093594165142658,P4,0,78.22725360501836,99.18527313167763,70.13579777695496,93.80604510991192,91.67188574649477,70.93106010096395,86.01275703330077,83.11783722911247,49.19872265237839,1,No,15-30 min,Car/trotro/bus,Don't know,SHS,Farming/fishing,3.2,1,Yes-all subjects,1-2 hrs,5.199279186636191,2.9046192892774627,2.947443688092549,2.6811644618049293,Yes,"Yes, once",Nothing-come regularly,Medium,Sometimes,Never,3.1577621310201094,3 activities,0
KNU_JHS,Peri-urban,Public,Both,Female,14.664417926296853,JHS2,0,75.39119646834311,88.00050815294134,92.96410498707775,87.07743975938041,78.69711793571842,67.12433631659353,60.63575124170649,66.87907283473083,64.1502436581096,0,No,More than 1 hour,Walk,Yes,Don't know,Employed,1,1,Yes-some subjects,1-2 hrs,3.0657578782891473,5.569370573365287,5.162233072660689,3.792489220676343,No,Yes-once,Nothing-come regularly,Medium,Sometimes,Never,4.220108949077737,1 activity,0
SHI,Peri-urban,Public,Both,Male,13.120064599267621,JHS1,0,82.05933598709603,88.20078167742157,-6.617088260481742,100.25017025359801,73.53223107451562,54.59733536445396,66.21420409720889,58.36704787987911,65.99843530399251,0,No,Less than 15 min,Car/trotro/bus,No,Tertiary,Farming/fishing,2,1,Yes-some subjects,1-2 hrs,5.207948087167635,3.3472167154769368,3.7244161317596465,3.0334047355031553,Yes,No,Nothing-come regularly,Medium,Often,2-3 times,3.6316684495621505,4 or more,0
KNU_JHS,Rural,Public,Both,Male,11.930848596016649,JHS1,0.2,77.92464399649685,88.72673296005193,93.77738218741825,80.35772282912126,69.58112509797826,31.240023120272017,55.964956854265836,79.82241774591252,51.42889828573025,0,Yes,15-30 min,Car/trotro/bus,No,Primary,Skilled trade,1,1,Yes-some subjects,1-2 hrs,5.493658219403889,5.198681731445235,4.138370759330645,5.196571085556339,No,Yes-once,Work to earn,Medium,Sometimes,Never,3.7639309447850895,1 activity,0
WEWE,Peri-urban,Public,Both,Female,11.906484105342344,P4,4+,78.56960291527855,79.59149096368108,75.56362377265019,81.39579062387165,31.408138125474366,61.012543880375475,77.02871919754453,23.246060841082368,63.60133618845704,0,Unknown,Less than 15 min,Car/trotro/bus,Yes,SHS,Trading/market,3,0,Yes-some subjects,More than 2 hrs,5.534380736962642,3.4374347320835166,1.5937313539652962,4.09718640667754,No,No,Long distance/transport,Medium,Never,Never,1.9214098886711213,2 activities,0
SHI,Peri-urban,Private,Both,Male,12.64947240586635,P5,0,90.99530341424162,89.4005603939099,68.68503638014668,76.65948935840598,82.55144105979096,57.363468320497724,72.33636722238782,47.46986324103921,54.53579120252331,0,No,15-30 min,Walk,No,Tertiary,Farming/fishing,2,1,No textbooks,More than 2 hrs,4.09629791028332,2.969275975370917,5.240736233727544,4.5423414878594555,Yes,Yes-more than once,Nothing-come regularly,Low,Often,Never,3.138953635615646,1 activity,0
KNU_JHS,Rural,Public,Both,Female,13.215455210687221,JHS1,0,68.27660961308239,95.2058571989001,79.75142335386882,27.33041962785347,86.98954903898678,57.39096870980609,78.65001402828352,23.96476185451442,49.63607305485282,1,No,Less than 15 min,Car/trotro/bus,Don't know,Tertiary,Employed,2,1,Yes-all subjects,1-2 hrs,4.474188058605176,3.2941793254989116,3.213575066310909,4.866902353491604,Yes,Yes-once,Nothing-come regularly,Medium,Always,Never,4.408887570111792,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,11.36068790112237,JHS2,0,79.35277528621825,86.15313632061354,23.49555107075161,84.86566796402073,58.92919238506839,63.08392170765257,70.65155003266307,60.66606811772153,58.87381746712883,0,Yes,15-30 min,Car/trotro/bus,No,SHS,Trading/market,1.7,1,Yes-some subjects,1-2 hrs,5.040180764387618,5.5824620418028825,3.164422989025162,0.2742402717259462,Yes,No,Work to earn,Don't know,Always,Never,3.176645686149887,1 activity,0
AYED_RC,Rural,Public,Both,Male,13.16954795653825,P4,0,93.50335836108867,61.52537468714918,93.62664414631323,90.22358120397391,62.45251322835859,67.38333802375149,77.14227629163588,34.52538368780772,68.26629308924271,0,No,Less than 15 min,Car/trotro/bus,No,SHS,Trading/market,1,1,No textbooks,Less than 1 hr,5.211624752133362,3.327513783828792,4.281671667921503,3.8996621386264163,No,No,Nothing-come regularly,High,Sometimes,Never,2.944398275691035,2 activities,0
KNU_JHS,Peri-urban,Public,Both,Male,12.551375596130027,P4,2,79.64142330683097,99.49863108720774,65.62309180043971,83.71758328769643,67.15156881646561,53.46465387877654,60.5055913667382,52.404694744794966,68.42790506050885,0,No,More than 1 hour,Walk,Yes,SHS,Trading/market,2.9,0,Yes-some subjects,1-2 hrs,4.032626266871867,5.397205107456198,2.5834336286535144,4.872743673736875,Yes,No,Health problems,Medium,Always,Never,3.5400850049010435,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,8.580265258967454,P6,2,76.97961397361921,86.04802316434362,88.51193978833622,68.9806264234137,79.17215351044607,58.124859830783834,58.748139098178235,27.143525201266407,90.31460896265428,0,No,Less than 15 min,Car/trotro/bus,No,JHS,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,1.5200738223696104,4.111995942271324,3.157197079986968,2.7351899055578257,No,"Yes, more than once",Work to earn,Medium,Sometimes,Once,5.607416596222269,2 activities,0
KNU_JHS,Rural,Public,Both,Female,12.814788753791804,P5,0,74.06395028375701,96.24657558098606,73.36439307847394,77.77760505590176,78.15386597243229,73.5674398320697,58.80131498943699,21.71099512390751,73.27989525825535,0,Yes,15-30 min,Walk,Yes,Tertiary,Skilled trade,5,1,Yes-all subjects,More than 2 hrs,5.521322042433923,4.977985839637107,4.66149313852365,3.3079911305690386,no,No,Nothing-come regularly,Medium,Often,Once,1.6549171258119122,1 activity,0
KNU_JHS,Rural,Public,Both,Male,9.087356070406676,P4,0,87.04979300212095,77.9385745270942,72.00663280718776,92.24352972354983,88.05709299529609,65.25504306455537,43.49321196685646,76.45549108399219,67.83507249663504,1,No,Less than 15 min,Walk,No,Tertiary,Employed,1,1,Yes-some subjects,1-2 hrs,5.511406665803551,5.436727792821527,2.736644994373984,3.8107113241451023,Yes,"Yes, more than once",Help at home,High,Always,Never,2.656023612647977,1 activity,0
WEWE,Peri-urban,Public,Both,Female,12.388436610236615,JHS2,0,83.04490432529042,69.71025960560944,89.39685391469828,78.11373404657088,69.86309191042317,61.87799047885883,56.687373716346464,25.699867690918744,61.66100199008596,0,No,Less than 15 min,Car/trotro/bus,No,JHS,Employed,3.1,1,"Yes , for all subjects",More than 2 hrs,5.199847363447252,3.4586182191308974,4.383437135460544,4.743701091382401,Yes,"Yes, once",Help at home,High,Rarely,Once,5.175193308931232,2 activities,0
WEWE,Peri-urban,Public,Questionnaire,Female,12.388534201651986,JHS1,1.3,76.86884587210749,93.09900666519941,74.09616176325936,69.71085058360251,65.25157490836526,52.42017045867949,78.79858738430956,57.354479153221156,60.23156479357461,0,Yes,30-60 min,Car/trotro/bus,Yes,SHS,Employed,2,1,Yes-some subjects,Less than 1 hr,3.86082890518757,4.486128729891014,2.6515738570589935,5.204467471472212,Yes,"Yes, more than once",Nothing-come regularly,Medium,Often,Never,5.323700720339422,2 activities,0
WEWE,Peri-urban,Public,Both,Male,11.49752800298284,JHS1,0,65.28705654195711,101.3450902887951,60.106591881746624,97.5256031806374,63.60082006788186,43.62936818929623,46.91588493399953,59.81094138130137,73.7478060481203,0,No,Less than 15 min,Walk,Yes,SHS,Skilled trade,2,1,Yes-some subjects,Less than 1 hr,3.1397595402244747,5.529190104060157,-0.35722340064469016,0.8462508195748656,No,Yes-once,Long distance/transport,Medium,Always,More than 3 times,4.212354896735902,2 activities,0
AYED_RC,Peri-urban,Public,Both,Male,11.711895981259923,P4,1,80.85345836153316,100.45964126753275,67.00623582574877,83.5825869256969,43.68501378855386,78.22025214815824,40.434724365215956,87.08706700518555,63.53867291324291,1,No,15-30 min,Walk,Don't know,SHS,Employed,2,1,Yes-some subjects,1-2 hrs,5.5714731510737,5.623596407164449,3.7199944835689793,5.390970334053472,No,No,Nothing-come regularly,Don't know,Sometimes,Never,5.352370906098701,2 activities,0
WEWE,Peri-urban,Public,Both,Male,9.318115588658598,JHS1,2,65.82633365113492,86.01979784377815,82.31449409854359,84.46351384148744,38.03217851055013,46.41733798784328,50.622560448548825,39.26478779720195,63.80488817882093,1,No,30-60 min,Car/trotro/bus,No,Tertiary,Employed,3.6,1,Yes-some subjects,More than 2 hrs,3.9723202545947034,5.373138716152599,3.6756159936656028,2.871043974311391,Yes,"Yes, once",Nothing-come regularly,Medium,Sometimes,Never,4.769443710365133,2 activities,0
SHI,Rural,Public,Both,Female,11.799608974702904,JHS1,0,78.04194598307228,74.8655238388002,57.15263969191036,97.03266437146728,67.74321226345327,72.5179128559249,61.50028933596838,69.0875240119093,61.7387164053255,0,No,Less than 15 min,Walk,Yes,JHS,Trading/market,3,1,Yes-all subjects,1-2 hrs,5.154238728043753,4.924575068804891,5.238833871016008,5.352522106648155,No,No,Nothing-come regularly,Medium,Always,Once,2.6925108810029563,1 activity,0
AYED_RC,Peri-urban,Private,Both,Female,12.913918125181743,JHS2,0,83.54482499518852,89.91545469125612,74.42429058692251,97.78218285973242,59.704934791724774,63.66657537338344,46.00216127555633,65.70385356754825,22.650938352997304,1,Unknown,15-30 min,Car/trotro/bus,Yes,JHS,Trading/market,4.2,1,Yes-all subjects,1-2 hrs,4.2568093299838905,2.724529331274547,4.9414552619969605,5.219337189112389,Yes,"Yes, once",Nothing-come regularly,Low,Sometimes,Never,4.124492005305175,1 activity,0
WEWE,Peri-urban,Public,Both,Female,9.773564379800828,JHS2,0,11.210175748392256,96.10884763346823,93.49144708467799,70.75120683629149,82.7736228988401,54.71922575312531,54.17897965879087,51.14993905498295,70.57263163162814,1,No,15-30 min,Walk,Yes,JHS,No paid work,2,1,Yes-some subjects,Less than 1 hr,3.9541598221739367,3.4121446674237963,5.1290933943808925,4.679298450485043,Yes,"Yes, once",Long distance/transport,Medium,Sometimes,Once,3.0249762211484668,1 activity,0
AYED_RC,Peri-urban,Public,Both,Male,12.711675308304834,JHS2,0,64.79264588384902,79.4901656652744,101.80072798891199,79.93070059756522,41.826955977423275,63.58402609250912,69.42808478766617,55.49471471508252,52.644514875926625,1,No,Less than 15 min,Car/trotro/bus,Yes,Tertiary,Skilled trade,3,1,Yes-some subjects,More than 2 hrs,4.250942485555538,4.375990580739333,5.33714621523891,4.947833957305726,No,No,Long distance/transport,Medium,Always,Once,5.184098028678476,1 activity,0
KNU_JHS,Peri-urban,Public,Both,Male,10.526313830302067,P4,0,87.22533539495387,95.61731182295833,95.84291505138175,78.82264578625568,56.33462661480264,58.92424873937111,93.75699657911274,64.15225008727407,72.09585186683049,1,No,15-30 min,Walk,No,SHS,Trading/market,4.2,1,No-borrow/share,1-2 hrs,4.8415605450975265,4.5353445854420675,3.2510359880060196,3.0946471970809277,No,No,Nothing-come regularly,Low,Always,Never,2.6664990803711905,1 activity,0
